zip,estimate,donations,total,donations_per_1000
20896,840,54,6205.740000000002,64.28571428571428
21665,164,55,6186.34,335.3658536585366
21213,28862,222,5964.939999999996,7.691774651791283
20620,1325,163,5863.94,123.01886792452831
21865,393,553,5861.259999999992,1407.1246819338423
20737,24438,225,5443.21,9.206972747360668
21223,20728,189,5440.709999999999,9.118101119258974
21821,765,73,5392.68,95.42483660130718
21777,2360,105,5306.590000000001,44.49152542372881
20779,992,125,5277.000000000001,126.00806451612902
21750,3613,165,5061.7199999999975,45.668419595903686
21874,2222,289,5033.470000000003,130.06300630063006
20755,10011,167,4977.139999999996,16.681650184796723
21034,2958,196,4830.949999999999,66.26098715348208
20712,9630,173,4516.9000000000005,17.964693665628243
21543,277,280,4508.579999999999,1010.8303249097472
20743,38692,183,4492.559999999999,4.729659878010958
21082,694,236,4434.750000000003,340.0576368876081
21657,1437,81,4380.89,56.36743215031315
20758,542,135,4327.030000000003,249.07749077490777
21639,4734,299,4298.609999999999,63.160118293198146
21912,1495,116,4251.120000000001,77.59197324414716
20675,2060,131,4188.69,63.592233009708735
21651,2346,114,4187.79,48.59335038363171
20684,627,75,3987.879999999999,119.61722488038278
21780,1975,106,3914.229999999999,53.67088607594937
21869,943,162,3811.920000000001,171.79215270413573
20862,268,70,3784.6399999999976,261.19402985074623
21636,824,140,3741.630000000001,169.90291262135923
21520,2056,98,3721.250000000001,47.66536964980544
21917,1884,138,3712.3899999999994,73.2484076433121
21723,689,215,3686.479999999998,312.04644412191584
21405,383,107,3649.420000000001,279.3733681462141
21778,880,138,3602.839999999998,156.81818181818184
20880,604,2579,3529.360000000013,4269.867549668875
21643,5021,129,3421.1600000000003,25.6920932085242
20722,6218,233,3351.6400000000003,37.47185590221936
21205,14684,80,3283.3199999999997,5.448106782892944
20763,2219,71,3276.5099999999993,31.996394772420008
20618,1087,111,3086.189999999999,102.11591536338547
20746,28078,140,2967.6399999999994,4.986110121803548
21767,873,271,2927.9700000000003,310.4238258877434
21810,160,75,2913.13,468.75
21838,2219,168,2872.4799999999996,75.70977917981072
21671,805,57,2785.99,70.80745341614906
20689,1884,49,2773.0099999999993,26.008492569002126
21071,526,73,2712.2000000000007,138.78326996197717
